second_of_minute,minute_of_hour,hour_of_day,weekday,units_consumed,within_next_30_minutes
16,59,11,5,0.0000022433834419515546,0
16,59,11,5,0.000002243865371321106,0
16,59,11,5,0.0000022440281130994246,0
16,59,11,5,0.0000022442594751516425,0
17,59,11,5,0.0000022470240057731285,0
17,59,11,5,0.0000022471639178733627,0
17,59,11,5,0.000002247646407625902,0
17,59,11,5,0.000002247809338638846,0
17,59,11,5,0.0000022480409697167065,0
30,59,11,5,0.0000022821407820718424,0
30,59,11,5,0.0000022822807199869948,0
30,59,11,5,0.000002282770494718376,0
30,59,11,5,0.000002282935885781458,0
30,59,11,5,0.000002283171014192666,0
31,59,11,5,0.0000022859407837195352,0
31,59,11,5,0.0000022860808817467193,0
31,59,11,5,0.0000022865530256231914,0
31,59,11,5,0.0000022867186059208986,0
31,59,11,5,0.0000022869540033577486,0
33,59,11,5,0.000002292339132381912,0
33,59,11,5,0.0000022924795506331578,0
33,59,11,5,0.0000022930717180513973,0
33,59,11,5,0.000002293237676818357,0
33,59,11,5,0.000002293473612306491,0
33,59,11,5,0.0000022936314178944082,0
33,59,11,5,0.0000022937873587923,0
33,59,11,5,0.0000022943795262105394,0
33,59,11,5,0.0000022945454849774994,0
33,59,11,5,0.000002294781420465633,0
33,59,11,5,0.0000022949392260535503,0
33,59,11,5,0.0000022950951669514423,0
33,59,11,5,0.000002295864525093975,0
33,59,11,5,0.000002296030483860935,0
33,59,11,5,0.000002296266419349069,0
33,59,11,5,0.000002296424224936986,0
33,59,11,5,0.000002296580165834878,0
33,59,11,5,0.0000022973495239774114,0
33,59,11,5,0.0000022975161565537094,0
33,59,11,5,0.0000022977520920418435,0
33,59,11,5,0.000002297909897629761,0
33,59,11,5,0.000002298065838527653,0
33,59,11,5,0.0000022988351966701857,0
33,59,11,5,0.000002299033890794074,0
33,59,11,5,0.000002299269826282208,0
33,59,11,5,0.000002299427631870125,0
33,59,11,5,0.000002299583572768017,0
33,59,11,5,0.00000230035293091055,0
33,59,11,5,0.000002300588970827205,0
33,59,11,5,0.000002300824906315339,0
34,59,11,5,0.000002303606409408277,0
34,59,11,5,0.000002303762528117911,0
34,59,11,5,0.000002304532763521724,0
34,59,11,5,0.0000023047690725830958,0
34,59,11,5,0.000002305047380193595,0
34,59,11,5,0.0000023052053657194688,0
34,59,11,5,0.0000023053614844291027,0
34,59,11,5,0.000002306131719832916,0
34,59,11,5,0.0000023063680288942873,0
34,59,11,5,0.000002306534806049766,0
34,59,11,5,0.00000230669279157564,0
34,59,11,5,0.0000023068489102852738,0
34,59,11,5,0.0000023076191456890867,0
34,59,11,5,0.000002307855454750459,0
34,59,11,5,0.0000023079402887309306,0
45,59,11,5,0.000002337015237581368,0
45,59,11,5,0.0000023371733122201663,0
45,59,11,5,0.0000023379531974980594,0
45,59,11,5,0.000002338192467151316,0
45,59,11,5,0.00000233827836397209,0
45,59,11,5,0.000002338394878272273,0
45,59,11,5,0.000002338552952911071,0
45,59,11,5,0.000002339332838188964,0
45,59,11,5,0.0000023395721078422203,0
45,59,11,5,0.0000023396580046629946,0
45,59,11,5,0.000002339742830165412,0
45,59,11,5,0.00000233990090480421,0
45,59,11,5,0.000002340680790082103,0
45,59,11,5,0.0000023409200597353596,0
45,59,11,5,0.0000023410059565561336,0
45,59,11,5,0.000002341090782058551,0
45,59,11,5,0.000002341232059125231,0
45,59,11,5,0.000002342011944403124,0
45,59,11,5,0.0000023422512140563805,0
45,59,11,5,0.0000023423371108771544,0
46,59,11,5,0.0000023450568316960845,0
46,59,11,5,0.000002345304977918724,0
46,59,11,5,0.0000023460857404578973,0
46,59,11,5,0.0000023463252792558706,0
46,59,11,5,0.00000234641127269849,0
46,59,11,5,0.0000023464961936176708,0
46,59,11,5,0.0000023469836980245496,0
46,59,11,5,0.0000023477644605637225,0
46,59,11,5,0.0000023480039993616958,0
46,59,11,5,0.000002348089992804316,0
46,59,11,5,0.0000023481749137234963,0
46,59,11,5,0.000002348662418130375,0
46,59,11,5,0.0000023495830877342955,0
46,59,11,5,0.0000023498226265322688,0
46,59,11,5,0.000002349908619974889,0
46,59,11,5,0.0000023499935408940693,0
46,59,11,5,0.000002350481045300948,0
46,59,11,5,0.0000023506081294773337,0
46,59,11,5,0.000002350847668275307,0
46,59,11,5,0.0000023509336617179267,0
46,59,11,5,0.000002351018582637107,0
46,59,11,5,0.000002351506087043986,0
46,59,11,5,0.0000023515209823156616,0
46,59,11,5,0.000002351760521113635,0
46,59,11,5,0.000002351846514556255,0
46,59,11,5,0.0000023519314354754354,0
46,59,11,5,0.0000023524189398823143,0
46,59,11,5,0.00000235243383515399,0
46,59,11,5,0.0000023526476252173656,0
46,59,11,5,0.0000023527336186599853,0
46,59,11,5,0.000002352818539579166,0
46,59,11,5,0.0000023533060439860446,0
46,59,11,5,0.0000023533209392577206,0
46,59,11,5,0.0000023535339691464718,0
46,59,11,5,0.000002353619962589092,0
46,59,11,5,0.0000023537048835082723,0
46,59,11,5,0.000002354192387915151,0
46,59,11,5,0.0000023542072831868268,0
46,59,11,5,0.0000023544450193064135,0
46,59,11,5,0.0000023545310127490333,0
47,59,11,5,0.00000235726156954874,0
47,59,11,5,0.000002357749621713379,0
47,59,11,5,0.000002357764533721315,0
47,59,11,5,0.0000023580025369601373,0
47,59,11,5,0.000002358086921739533,0
47,59,11,5,0.0000023581719380754763,0
47,59,11,5,0.0000023586599902401155,0
47,59,11,5,0.0000023586749022480517,0
47,59,11,5,0.000002358912905486874,0
47,59,11,5,0.0000023589394754824214,0
49,59,11,5,0.0000023643197207562292,0
49,59,11,5,0.0000023648088684363894,0
49,59,11,5,0.000002364823813916846,0
49,59,11,5,0.000002365062351394139,0
49,59,11,5,0.0000023650709021948376,0
0,0,12,5,0.0000023942982119914856,0
0,0,12,5,0.0000023947933850070117,0
0,0,12,5,0.0000023948085145863316,0
0,0,12,5,0.0000023950499903752155,0
0,0,12,5,0.000002395058646504925,0
0,0,12,5,0.0000023953083728361855,0
0,0,12,5,0.0000023958035458517116,0
0,0,12,5,0.000002395818675431032,0
0,0,12,5,0.0000023960601512199154,0
0,0,12,5,0.000002396068807349626,0
0,0,12,5,0.000002396674066601087,0
0,0,12,5,0.0000023971692396166137,0
0,0,12,5,0.000002397184369195934,0
0,0,12,5,0.0000023974258449848175,0
0,0,12,5,0.0000023974345011145276,0
0,0,12,5,0.0000023980397603659894,0
0,0,12,5,0.000002398611162019307,0
0,0,12,5,0.000002398626291598627,0
0,0,12,5,0.0000023988677673875105,0
0,0,12,5,0.000002398876423517221,0
0,0,12,5,0.0000023994816827686823,0
0,0,12,5,0.0000024000954732686853,0
0,0,12,5,0.0000024001106028480056,0
0,0,12,5,0.000002400352078636889,0
0,0,12,5,0.0000024003607347665995,0
0,0,12,5,0.000002400965994018061,0
0,0,12,5,0.000002401537273413051,0
0,0,12,5,0.000002401552402992371,0
0,0,12,5,0.0000024017938787812545,0
0,0,12,5,0.0000024018025349109646,0
1,0,12,5,0.000002405065324908181,0
1,0,12,5,0.000002405637236249405,0
1,0,12,5,0.000002405652025152684,0
1,0,12,5,0.000002405893768060803,0
1,0,12,5,0.0000024059024337658782,0
1,0,12,5,0.00000240650836255191,0
1,0,12,5,0.0000024070802738931337,0
1,0,12,5,0.000002407115799410794,0
1,0,12,5,0.0000024073575423189134,0
1,0,12,5,0.0000024073662080239882,0
1,0,12,5,0.0000024079721368100204,0
1,0,12,5,0.0000024085440481512437,0
1,0,12,5,0.0000024086313911434884,0
1,0,12,5,0.0000024088731340516077,0
1,0,12,5,0.0000024088817997566826,0
1,0,12,5,0.0000024094877285427143,0
1,0,12,5,0.000002410059639883938,0
1,0,12,5,0.000002410146982876183,0
1,0,12,5,0.0000024104245375919153,0
1,0,12,5,0.0000024104332032969898,0
1,0,12,5,0.000002411039132083022,0
1,0,12,5,0.0000024116110434242456,0
1,0,12,5,0.0000024116983864164903,0
1,0,12,5,0.0000024121170530624637,0
1,0,12,5,0.000002412125718767539,0
2,0,12,5,0.000002415397649374072,0
2,0,12,5,0.0000024159701926615286,0
2,0,12,5,0.000002416057632165367,0
2,0,12,5,0.0000024166085866611443,0
2,0,12,5,0.0000024166172619415835,0
2,0,12,5,0.0000024172238602621856,0
2,0,12,5,0.000002417796403549643,0
2,0,12,5,0.0000024178838430534814,0
2,0,12,5,0.0000024184347975492584,0
2,0,12,5,0.0000024184426881274304,0
2,0,12,5,0.000002419049286448032,0
2,0,12,5,0.0000024196218297354893,0
2,0,12,5,0.000002419709269239328,0
2,0,12,5,0.000002420260223735105,0
2,0,12,5,0.0000024203462267873206,0
2,0,12,5,0.000002420952825107923,0
2,0,12,5,0.0000024215253683953795,0
2,0,12,5,0.0000024216128078992184,0
2,0,12,5,0.000002422163762394995,0
2,0,12,5,0.0000024231943948453327,0
13,0,12,5,0.0000024531664169694273,0
13,0,12,5,0.0000024537459116654512,0
13,0,12,5,0.00000245383441279682,0
13,0,12,5,0.0000024543920565855917,0
13,0,12,5,0.00000245543520223345,0
13,0,12,5,0.000002456114698429127,0
13,0,12,5,0.000002456694193125151,0
13,0,12,5,0.0000024567826942565197,0
13,0,12,5,0.0000024573403380452914,0
13,0,12,5,0.00000245838348369315,0
14,0,12,5,0.0000024619977898743318,0
14,0,12,5,0.000002462577916516589,0
14,0,12,5,0.0000024626665141595514,0
14,0,12,5,0.0000024632247660658685,0
14,0,12,5,0.000002464269049277138,0
16,0,12,5,0.0000024705732688931405,0
16,0,12,5,0.000002471110669056519,0
16,0,12,5,0.0000024711994597226686,0
16,0,12,5,0.0000024717589278640756,0
16,0,12,5,0.000002472805486202167,0
17,0,12,5,0.0000024764297767677445,0
17,0,12,5,0.000002476709706937955,0
17,0,12,5,0.000002476798594115698,0
17,0,12,5,0.00000247735867037465,0
17,0,12,5,0.000002478406366276152,0
17,0,12,5,0.0000024793428247915096,0
17,0,12,5,0.0000024795004816937573,0
17,0,12,5,0.0000024795893688715007,0
17,0,12,5,0.0000024801494451304527,0
17,0,12,5,0.000002481197141031955,0
19,0,12,5,0.000002487523683368262,0
19,0,12,5,0.0000024876816826307746,0
19,0,12,5,0.00000248776957870904,0
19,0,12,5,0.0000024883308712030823,0
19,0,12,5,0.0000024893808422314064,0
21,0,12,5,0.0000024957154758852252,0
21,0,12,5,0.000002495873817508004,0
21,0,12,5,0.0000024960553714310086,0
21,0,12,5,0.0000024966178801601405,0
21,0,12,5,0.0000024976701263152865,0
21,0,12,5,0.0000024986106519686045,0
21,0,12,5,0.000002498768993591383,0
21,0,12,5,0.000002499148093229864,0
21,0,12,5,0.000002499710601958996,0
21,0,12,5,0.000002500762848114142,0
21,0,12,5,0.00000250170337376746,0
21,0,12,5,0.0000025018617153902385,0
21,0,12,5,0.00000250224081502872,0
21,0,12,5,0.000002502793168060493,0
21,0,12,5,0.0000025038454142156396,0
21,0,12,5,0.0000025047859398689568,0
21,0,12,5,0.0000025049442814917356,0
21,0,12,5,0.000002505323381130217,0
21,0,12,5,0.00000250563163357129,0
21,0,12,5,0.000002506683879726436,0
21,0,12,5,0.000002507624405379754,0
21,0,12,5,0.000002507782747002532,0
21,0,12,5,0.000002508161846641013,0
21,0,12,5,0.0000025083369533963855,0
21,0,12,5,0.0000025093891995515315,0
22,0,12,5,0.000002513043595178044,0
22,0,12,5,0.0000025132021079809557,0
22,0,12,5,0.0000025135816174568837,0
22,0,12,5,0.000002513756913516856,0
22,0,12,5,0.00000251491582545628,0
22,0,12,5,0.000002515857367894088,0
22,0,12,5,0.0000025160158806969994,0
22,0,12,5,0.0000025163953901729275,0
22,0,12,5,0.0000025165706862329,0
22,0,12,5,0.0000025169489408874827,0
22,0,12,5,0.00000251789048332529,0
22,0,12,5,0.0000025180489961282015,0
22,0,12,5,0.0000025184285056041296,0
22,0,12,5,0.000002518603801664102,0
22,0,12,5,0.000002518716015498329,0
33,0,12,5,0.000002549744884174754,0
33,0,12,5,0.000002549905279959126,0
33,0,12,5,0.0000025502892976469705,0
33,0,12,5,0.0000025504666760575476,0
33,0,12,5,0.0000025505802228854855,0
33,0,12,5,0.000002550946448217683,0
33,0,12,5,0.0000025511068440020548,0
33,0,12,5,0.0000025514908616898993,0
33,0,12,5,0.0000025516682401004764,0
33,0,12,5,0.0000025517817869284142,0
33,0,12,5,0.000002551885759809399,0
33,0,12,5,0.0000025520461555937702,0
33,0,12,5,0.0000025524301732816156,0
33,0,12,5,0.0000025526075516921922,0
33,0,12,5,0.0000025527210985201306,0
33,0,12,5,0.000002552825071401115,0
33,0,12,5,0.000002552974513588274,0
33,0,12,5,0.0000025533585312761188,0
33,0,12,5,0.000002553535909686696,0
33,0,12,5,0.0000025536494565146338,0
34,0,12,5,0.000002556478886630832,0
34,0,12,5,0.0000025566053602509235,0
34,0,12,5,0.0000025569897877762152,0
34,0,12,5,0.0000025571673554913927,0
34,0,12,5,0.0000025572810235005774,0
34,0,12,5,0.0000025573851073451487,0
34,0,12,5,0.0000025574999064773572,0
34,0,12,5,0.0000025578843340026493,0
34,0,12,5,0.0000025580619017178264,0
34,0,12,5,0.000002558175569727011,0
34,0,12,5,0.0000025582796535715824,0
34,0,12,5,0.000002558394452703791,0
34,0,12,5,0.000002558758116155151,0
34,0,12,5,0.0000025589356838703286,0
34,0,12,5,0.000002559049351879513,0
34,0,12,5,0.000002559153435724084,0
34,0,12,5,0.0000025592682348562927,0
34,0,12,5,0.0000025597840900648765,0
34,0,12,5,0.000002559961657780054,0
34,0,12,5,0.0000025600753257892386,0
34,0,12,5,0.00000256017940963381,0
34,0,12,5,0.0000025602942087660185,0
34,0,12,5,0.000002561067671556724,0
34,0,12,5,0.0000025612452392719014,0
34,0,12,5,0.0000025613589072810856,0
34,0,12,5,0.000002561462991125657,0
34,0,12,5,0.0000025615777902578655,0
34,0,12,5,0.000002562351253048571,0
34,0,12,5,0.000002562507770935681,0
34,0,12,5,0.0000025626214389448656,0
34,0,12,5,0.000002562725522789437,0
34,0,12,5,0.000002562840321921645,0
34,0,12,5,0.000002563613784712351,0
34,0,12,5,0.000002563979551280593,0
34,0,12,5,0.000002564093219289778,0
35,0,12,5,0.000002566930988958586,0
35,0,12,5,0.000002567045910477929,0
35,0,12,5,0.000002567820197855831,0
35,0,12,5,0.00000256879144062214,0
35,0,12,5,0.000002568905229812571,0
35,0,12,5,0.0000025690094246207292,0
35,0,12,5,0.0000025691243461400723,0
35,0,12,5,0.0000025698986335179744,0
35,0,12,5,0.000002570869876284283,0
35,0,12,5,0.000002570968953078706,0
35,0,12,5,0.000002571073147886864,0
35,0,12,5,0.0000025711880694062072,0
35,0,12,5,0.0000025719623567841098,0
35,0,12,5,0.0000025729335995504185,0
35,0,12,5,0.000002572994350650708,0
35,0,12,5,0.0000025730985454588662,0
35,0,12,5,0.000002573213466978209,0
35,0,12,5,0.0000025739877543561114,0
35,0,12,5,0.00000257495899712242,0
35,0,12,5,0.0000025750017530633503,0
46,0,12,5,0.000002605258096893516,0
46,0,12,5,0.0000026053743646713387,0
46,0,12,5,0.000002606157722508407,0
46,0,12,5,0.000002607140342985503,0
46,0,12,5,0.0000026071835997947504,0
46,0,12,5,0.000002607228588942473,0
46,0,12,5,0.000002607344856720296,0
46,0,12,5,0.0000026081282145573643,0
46,0,12,5,0.0000026091108350344604,0
46,0,12,5,0.000002609154091843708,0
46,0,12,5,0.0000026091796526261295,0
46,0,12,5,0.0000026092959204039523,0
46,0,12,5,0.0000026100792782410205,0
46,0,12,5,0.0000026110618987181166,0
46,0,12,5,0.000002611105155527364,0
47,0,12,5,0.0000026138792749585326,0
47,0,12,5,0.000002613996100228306,0
47,0,12,5,0.0000026147802826525717,0
47,0,12,5,0.0000026157639374670116,0
47,0,12,5,0.0000026158072398097424,0
47,0,12,5,0.000002615832827498251,0
47,0,12,5,0.000002616140253151642,0
47,0,12,5,0.0000026169244355759067,0
47,0,12,5,0.000002617908090390347,0
47,0,12,5,0.0000026179513927330783,0
47,0,12,5,0.0000026179769804215866,0
47,0,12,5,0.000002618782478520198,0
47,0,12,5,0.0000026195666609444634,0
47,0,12,5,0.0000026205503157589036,0
47,0,12,5,0.000002620593618101635,0
47,0,12,5,0.000002620619205790143,0
47,0,12,5,0.0000026214247038887548,0
47,0,12,5,0.0000026222659675291353,0
47,0,12,5,0.0000026232496223435756,0
47,0,12,5,0.000002623292924686307,0
47,0,12,5,0.0000026233185123748144,0
47,0,12,5,0.0000026241240104734263,0
47,0,12,5,0.0000026251801063841306,0
47,0,12,5,0.000002626163761198571,0
47,0,12,5,0.000002626207063541302,0
47,0,12,5,0.0000026262326512298097,0
47,0,12,5,0.0000026270381493284216,0
47,0,12,5,0.000002628273829594364,0
47,0,12,5,0.0000026292574844088043,0
47,0,12,5,0.0000026293007867515356,0
47,0,12,5,0.0000026293263744400435,0
47,0,12,5,0.0000026301318725386554,0
47,0,12,5,0.0000026313675528045974,0
47,0,12,5,0.0000026324674816171955,0
47,0,12,5,0.0000026325107839599264,0
48,0,12,5,0.0000026353045486953835,0
48,0,12,5,0.0000026361108937951506,0
48,0,12,5,0.000002637347873409427,0
48,0,12,5,0.000002637674099804278,0
48,0,12,5,0.0000026377174476804928,0
48,0,12,5,0.000002637743062275088,0
48,0,12,5,0.000002638549407374855,0
48,0,12,5,0.0000026397863869891313,0
48,0,12,5,0.0000026398727610414586,0
48,0,12,5,0.0000026399161089176733,0
48,0,12,5,0.0000026399417235122675,0
48,0,12,5,0.0000026407480686120354,0
48,0,12,5,0.0000026419850482263114,0
48,0,12,5,0.0000026420714222786387,0
48,0,12,5,0.0000026421203311538464,0
48,0,12,5,0.000002642145945748441,0
48,0,12,5,0.0000026429522908482085,0
48,0,12,5,0.000002644189270462485,0
48,0,12,5,0.0000026442756445148122,0
48,0,12,5,0.000002644435212236065,0
48,0,12,5,0.00000264446082683066,0
48,0,12,5,0.000002645267171930427,0
48,0,12,5,0.0000026465041515447035,0
48,0,12,5,0.0000026465905255970304,0
48,0,12,5,0.0000026470523088491017,0
59,0,12,5,0.000002677667947004586,0
59,0,12,5,0.0000026784836091170604,0
59,0,12,5,0.0000026797348815630145,0
59,0,12,5,0.0000026798222536348536,0
59,0,12,5,0.0000026802893726177784,0
59,0,12,5,0.00000268039931642741,0
59,0,12,5,0.0000026812149785398846,0
59,0,12,5,0.0000026824662509858387,0
59,0,12,5,0.000002682553623057678,0
59,0,12,5,0.0000026830207420406026,0
59,0,12,5,0.000002683370414705438,0
59,0,12,5,0.0000026841860768179123,0
59,0,12,5,0.0000026854373492638664,0
59,0,12,5,0.000002685524721335706,0
59,0,12,5,0.0000026859918403186307,0
0,1,12,5,0.0000026891310680332925,0
0,1,12,5,0.0000026899499474021173,0
0,1,12,5,0.000002691202519196406,0
0,1,12,5,0.000002691289981997292,0
0,1,12,5,0.000002691757586046658,0
4,1,12,5,0.0000027032781928640334,0
4,1,12,5,0.000002703390043286156,0
4,1,12,5,0.0000027046478124737812,0
4,1,12,5,0.000002704735638190854,0
4,1,12,5,0.0000027052051825059848,0
4,1,12,5,0.0000027055566707090586,0
4,1,12,5,0.0000027055718224410395,0
4,1,12,5,0.0000027068295916286653,0
4,1,12,5,0.000002706917417345738,0
4,1,12,5,0.000002707386961660869,0
5,1,12,5,0.0000027105357003286776,0
5,1,12,5,0.0000027105508677132747,0
5,1,12,5,0.0000027118105025028528,0
5,1,12,5,0.000002711898418948972,0
5,1,12,5,0.000002712368448330544,0
6,1,12,5,0.000002715519804594456,0
6,1,12,5,0.000002715534987631668,0
6,1,12,5,0.0000027164878298894443,0
6,1,12,5,0.00000271657583706461,0
6,1,12,5,0.0000027170463515126236,0
6,1,12,5,0.000002717398565930993,0
6,1,12,5,0.000002717413748968205,0
6,1,12,5,0.00000271813343464646,0
6,1,12,5,0.0000027182214418216256,0
6,1,12,5,0.000002718691956269639,0
7,1,12,5,0.0000027218473090083055,0
7,1,12,5,0.0000027218625076981332,0
7,1,12,5,0.000002722582935320386,0
7,1,12,5,0.0000027226695075601203,0
7,1,12,5,0.000002723140507074575,0
8,1,12,5,0.000002726297917849409,0
8,1,12,5,0.0000027263131321918524,0
8,1,12,5,0.0000027270343017581035,0
8,1,12,5,0.000002727260354097428,0
8,1,12,5,0.000002727731838678324,0
8,1,12,5,0.0000027280847793119895,0
8,1,12,5,0.000002728099993654433,0
8,1,12,5,0.0000027288211632206837,0
8,1,12,5,0.0000027294212995386616,0
8,1,12,5,0.000002729892784119558,0
8,1,12,5,0.000002730245724753223,0
8,1,12,5,0.0000027302609390956667,0
8,1,12,5,0.000002730982108661918,0
8,1,12,5,0.0000027315822449798958,0
8,1,12,5,0.0000027320707410718764,0
9,1,12,5,0.0000027352348171805473,0
9,1,12,5,0.0000027352500471756065,0
9,1,12,5,0.0000027359719586858556,0
9,1,12,5,0.000002736572712428029,0
9,1,12,5,0.000002736737027820332,0
9,1,12,5,0.0000027370903315616453,0
9,1,12,5,0.0000027371055615567045,0
9,1,12,5,0.0000027378274730669536,0
9,1,12,5,0.000002738428226809127,0
9,1,12,5,0.0000027384814857448234,0
21,1,12,5,0.0000027725751193159966,0
21,1,12,5,0.0000027725905371424445,0
21,1,12,5,0.000002773321351980672,0
21,1,12,5,0.0000027739295148131905,0
21,1,12,5,0.0000027739834305908485,0
21,1,12,5,0.0000027744056225274016,0
21,1,12,5,0.0000027744210403538494,0
21,1,12,5,0.000002775151855192077,0
21,1,12,5,0.0000027757600180245955,0
21,1,12,5,0.000002775813933802253,0
21,1,12,5,0.0000027764367937270035,0
21,1,12,5,0.0000027764522115534513,0
21,1,12,5,0.000002777183026391679,0
21,1,12,5,0.0000027777911892241974,0
21,1,12,5,0.0000027778451050018558,0
21,1,12,5,0.000002778467964926606,0
21,1,12,5,0.0000027784855236462966,0
21,1,12,5,0.0000027792163384845242,0
21,1,12,5,0.000002779824501317043,0
21,1,12,5,0.000002779878417094701,0
22,1,12,5,0.0000027833241209555115,0
22,1,12,5,0.0000027833373804549763,0
22,1,12,5,0.0000027840689372372023,0
22,1,12,5,0.0000027846777174939165,0
22,1,12,5,0.0000027847316880084042,0
23,1,12,5,0.0000027881800841122094,0
23,1,12,5,0.0000027881888830322887,0
